CountryName,CountryCode,Year,BirthRate,DeathRate,CountryName_fsi,CountryName_wb,Region,IncomeGroup,Country,Year_fsi,Rank,Total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,Population,GDP
Eritrea,ERI,2018,30.302,7.163,Eritrea,Eritrea,Sub-Saharan Africa,Low income,Eritrea,2018,19th,97.20823904,6.9,8.1,7.4,7.8,8.1,8.6,9.421749864,8.1,8.7,8.686489172,8,7.4,,
Eritrea,ERI,2019,29.738,7.012,Eritrea,Eritrea,Sub-Saharan Africa,Low income,Eritrea,2019,17th,96.4,6.6,8.1,7.7,7.7,8.4,8.9,9.4,7.8,8.7,8.4,7.7,7,,
Estonia,EST,1960,16.7,10.5,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1211537,
Estonia,EST,1961,16.5,10.6,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1225077,
Estonia,EST,1962,16.1,10.9,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1241623,
Estonia,EST,1963,15.3,10.5,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1258857,
Estonia,EST,1964,15.4,10,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1277086,
Estonia,EST,1965,14.6,10.4,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1294566,
Estonia,EST,1966,14.2,10.5,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1308597,
Estonia,EST,1967,14.2,10.4,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1318946,
Estonia,EST,1968,14.9,10.7,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1331214,
Estonia,EST,1969,15.4,11.3,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1345249,
Estonia,EST,1970,15.8,11.2,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1360076,
Estonia,EST,1971,16.1,10.9,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1376955,
Estonia,EST,1972,15.6,11.1,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1392518,
Estonia,EST,1973,15.1,11.1,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1405951,
Estonia,EST,1974,15.1,10.9,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1418169,
Estonia,EST,1975,14.9,11.6,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1429352,
Estonia,EST,1976,15.1,12.1,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1439576,
Estonia,EST,1977,15.2,11.8,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1450211,
Estonia,EST,1978,15,12.2,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1460188,
Estonia,EST,1979,14.9,12.3,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1468333,
Estonia,EST,1980,15,12.3,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1477219,
Estonia,EST,1981,15.4,12.3,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1487666,
Estonia,EST,1982,15.4,11.9,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1498414,
Estonia,EST,1983,16,12.1,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1508745,
Estonia,EST,1984,16,12.6,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1518617,
Estonia,EST,1985,15.5,12.7,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1528781,
Estonia,EST,1986,15.7,11.7,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1540190,
Estonia,EST,1987,16.2,11.8,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1552221,
Estonia,EST,1988,16,11.9,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1561900,
Estonia,EST,1989,15.5,11.8,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1568131,
Estonia,EST,1990,14.2,12.4,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1569174,
Estonia,EST,1991,12.4,12.6,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1561314,
Estonia,EST,1992,11.8,13.1,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1533091,
Estonia,EST,1993,10.2,14.2,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1494128,
Estonia,EST,1994,9.7,15.2,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1462514,
Estonia,EST,1995,9.4,14.5,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1436634,4502970889
Estonia,EST,1996,9.4,13.4,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1415594,4786018988
Estonia,EST,1997,9,13.3,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1399535,5154420649
Estonia,EST,1998,8.8,14,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1386156,5674080543
Estonia,EST,1999,9,13.4,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1390244,5756912266
Estonia,EST,2000,9.4,13.2,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1396985,5686579748
Estonia,EST,2001,9.1,13.3,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1388115,6254649539
Estonia,EST,2002,9.4,13.3,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1379350,7367975888
Estonia,EST,2003,9.5,13.2,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1370720,9874013098
Estonia,EST,2004,10.3,13,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1362550,12145911801
Estonia,EST,2005,10.6,12.8,Estonia,Estonia,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,1354775,14106790200
Estonia,EST,2006,11,12.9,Estonia,Estonia,Europe & Central Asia,High income,Estonia ,2006,111th,51,2,5.9,4.5,3.5,5,4,5,4,3.7,5,5.1,3.3,1346810,17022870405
Estonia,EST,2007,11.8,13,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2007,140th,50.5,2.1,5.9,4.5,3.7,4.9,4,5,3.8,3.7,4.8,4.8,3.3,1340680,22449129483
Estonia,EST,2008,12,12.5,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2008,139th,51,2.6,5.7,5.1,3.7,4.9,4,4.8,3.8,3.5,4.8,4.8,3.3,1337090,24341678629
Estonia,EST,2009,11.8,12.1,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2009,140th,51.2,2.5,5.5,4.9,4.4,5.4,4,4.7,3.5,3.5,4.7,4.4,3.7,1334515,19633031398
Estonia,EST,2010,11.9,11.9,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2010,140th,50.7,2.6,5.5,5,5,5.2,4.1,4.5,3.3,3.3,4.5,4.2,3.5,1331475,19523477326
Estonia,EST,2011,11.1,11.5,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2011,140th,49.3,2.9,5.5,5.4,4.3,4.9,4.5,4.1,2.9,3,4.1,3.9,3.9,1327439,23183616046
Estonia,EST,2012,10.6,11.7,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2012,143rd,47.5,3.2,5.5,5.7,3.8,4.6,4.2,3.8,3,2.7,3.8,3.6,3.6,1322696,23020466785
Estonia,EST,2013,10.3,11.6,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2013,145th,45.3,2.9,5.5,5.9,3.5,4.3,3.9,3.8,3,2.4,3.5,3.3,3.3,1317997,25108615092
Estonia,EST,2014,10.3,11.8,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2014,147th,45.2,2.8,5.5,6.2,3.8,4,3.8,3.5,3.3,2.5,3.6,3.2,3,1314545,26598657881
Estonia,EST,2015,10.6,11.6,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2015,146th,43.7,3.1,5.5,6.5,3.6,3.7,3.5,3.2,3.4,2,3.3,2.9,3.1,1315407,22881558192
Estonia,EST,2016,10.7,11.7,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2016,146th,43.4,2.9,5.5,6.8,3.7,3.4,3.7,2.9,3.1,1.8,3,2.6,4,1315790,24056487771
Estonia,EST,2017,10.5,11.8,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2017,143rd,44.7,3.3,5.9,7.3,3.5,3.2,4,2.7,2.9,1.7,2.8,3.1,4.3,1317384,26857880622
Estonia,EST,2018,10.9,11.9,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2018,145th,42.99005364,3,5.9,7.536316185,3.440499334,2.9,3.999213434,2.4,2.6,1.914024692,2.5,2.8,4,1321977,30474612057
Estonia,EST,2019,10.6,11.6,Estonia,Estonia,Europe & Central Asia,High income,Estonia,2019,146th,40.8,2.7,5.9,7.6,3.1,2.6,4.3,2.1,2.3,1.7,2.2,2.5,3.7,1326898,31045591753
Ethiopia,ETH,1960,47.821,25,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,22151284,
Ethiopia,ETH,1961,47.837,24.395,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,22671193,
Ethiopia,ETH,1962,47.843,23.837,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,23221385,
Ethiopia,ETH,1963,47.828,23.335,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,23798418,
Ethiopia,ETH,1964,47.789,22.894,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,24397010,
Ethiopia,ETH,1965,47.741,22.514,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,25013634,
Ethiopia,ETH,1966,47.711,22.19,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,25641040,
Ethiopia,ETH,1967,47.725,21.911,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,26280135,
Ethiopia,ETH,1968,47.794,21.667,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,26944386,
Ethiopia,ETH,1969,47.917,21.454,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,27652715,
Ethiopia,ETH,1970,48.075,21.269,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,28415080,
Ethiopia,ETH,1971,48.239,21.11,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,29248650,
Ethiopia,ETH,1972,48.381,20.979,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,30140799,
Ethiopia,ETH,1973,48.482,20.879,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,31036670,
Ethiopia,ETH,1974,48.54,20.809,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,31861353,
Ethiopia,ETH,1975,48.567,20.781,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,32566855,
Ethiopia,ETH,1976,48.592,20.814,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,33128151,
Ethiopia,ETH,1977,48.64,20.905,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,33577240,
Ethiopia,ETH,1978,48.725,21.043,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,33993301,
Ethiopia,ETH,1979,48.841,21.202,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,34487806,
Ethiopia,ETH,1980,48.97,21.337,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,35141703,
Ethiopia,ETH,1981,49.086,21.396,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,35984531,7324903188
Ethiopia,ETH,1982,49.157,21.346,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,36995246,7707678019
Ethiopia,ETH,1983,49.161,21.167,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,38142679,8567890821
Ethiopia,ETH,1984,49.089,20.86,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,39374346,8096302367
Ethiopia,ETH,1985,48.937,20.445,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,40652146,9480840483
Ethiopia,ETH,1986,48.712,19.961,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,41965696,9848600870
Ethiopia,ETH,1987,48.433,19.458,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,43329238,10527338647
Ethiopia,ETH,1988,48.124,18.977,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,44757205,10908935749
Ethiopia,ETH,1989,47.798,18.536,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,46272308,11476584879
Ethiopia,ETH,1990,47.479,18.141,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,47887864,12175166763
Ethiopia,ETH,1991,47.188,17.782,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,49609976,13463868357
Ethiopia,ETH,1992,46.932,17.434,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,51423591,10492993078
Ethiopia,ETH,1993,46.701,17.075,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,53295556,8830712714
Ethiopia,ETH,1994,46.482,16.698,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,55180993,6927950565
Ethiopia,ETH,1995,46.245,16.299,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,57047906,7663984568
Ethiopia,ETH,1996,45.95,15.878,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,58883531,8547939731
Ethiopia,ETH,1997,45.564,15.44,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,60697443,8589211390
Ethiopia,ETH,1998,45.067,14.987,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,62507724,7818224906
Ethiopia,ETH,1999,44.454,14.517,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,64343008,7700833482
Ethiopia,ETH,2000,43.728,14.024,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,66224809,8242392104
Ethiopia,ETH,2001,42.902,13.498,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,68159422,8231326016
Ethiopia,ETH,2002,42.012,12.938,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,70142090,7850809498
Ethiopia,ETH,2003,41.097,12.35,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,72170581,8623691300
Ethiopia,ETH,2004,40.186,11.741,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,74239508,10131187261
Ethiopia,ETH,2005,39.307,11.126,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,76346310,12401139454
Ethiopia,ETH,2006,38.485,10.517,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2006,26th,91.9,7.5,8.7,7,8,8.5,7.5,7.6,6.2,8,9,7.6,6.3,78489205,15280861835
Ethiopia,ETH,2007,37.726,9.932,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2007,18th,95.3,7.5,8.9,7.8,8,8.6,7.5,7.9,7,8.5,9,7.9,6.7,80674343,19707616773
Ethiopia,ETH,2008,37.035,9.383,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2008,16th,96.1,7.5,8.9,7.8,8.2,8.6,7.5,7.9,7.5,8.5,8.9,7.5,7.3,82916236,27066912635
Ethiopia,ETH,2009,36.414,8.883,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2009,16th,98.9,7.5,8.8,8.2,8.3,8.8,7.7,7.9,8.2,8.5,9.4,8,7.6,85233923,32437389116
Ethiopia,ETH,2010,35.861,8.441,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2010,17th,98.8,7.8,9,8.6,8,8.5,7.5,7.7,8.1,8.7,9.2,7.8,7.9,87639962,29933790334
Ethiopia,ETH,2011,35.369,8.06,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2011,20th,98.2,7.9,9,8.4,7.7,8.2,7.2,7.5,8.4,8.5,9.1,8.2,8.1,90139928,31952763089
Ethiopia,ETH,2012,34.916,7.734,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2012,17th,97.9,8.1,8.7,8.1,7.4,7.9,7,7.2,8.4,8.6,9.6,8.7,8.2,92726982,43310721414
Ethiopia,ETH,2013,34.483,7.455,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2013,19th,98.9,8.4,8.7,8.6,7.7,7.6,6.7,7.3,8.7,8.7,9.7,8.7,8.1,95385793,47648211133
Ethiopia,ETH,2014,34.059,7.218,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2014,19th,97.9,8.1,8.7,8.9,7.4,7.3,6.7,7.1,8.9,8,9.4,9,8.4,98094264,55612228234
Ethiopia,ETH,2015,33.635,7.017,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2015,20th,97.5,8.4,8.6,8.5,6.9,7.1,7,7.4,8.6,8.5,9.2,9.4,7.9,100835453,64589334979
Ethiopia,ETH,2016,33.207,6.844,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2016,24th,97.2,8.1,8.3,8.6,6.7,6.7,7.3,7.7,8.3,8.5,9.3,9.5,8.2,103603461,74296618481
Ethiopia,ETH,2017,32.775,6.691,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2017,15th,101.1,8.4,8.7,9.1,7,6.5,7.6,8.2,8.8,9,9.8,9.3,8.7,106399926,81770791971
Ethiopia,ETH,2018,32.339,6.551,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2018,15th,99.56909778,8.7,8.4,8.8,6.7,6.8,7.569097785,8.5,8.5,8.7,9.5,9,8.4,109224410,84269348327
Ethiopia,ETH,2019,31.896,6.418,Ethiopia,Ethiopia,Sub-Saharan Africa,Low income,Ethiopia,2019,23rd,94.2,8.2,7.9,8.5,6.4,6.5,6.6,8,8.3,8.2,9,8.7,7.9,112078727,95912590628
Euro area,EMU,1960,18.83881347,10.48535645,Euro area,Euro area,,,,,,,,,,,,,,,,,,,265203956,2.44833E+11
Euro area,EMU,1961,19.01760396,10.25062693,Euro area,Euro area,,,,,,,,,,,,,,,,,,,267621091,2.68965E+11
Euro area,EMU,1962,18.89904229,10.57332551,Euro area,Euro area,,,,,,,,,,,,,,,,,,,270110063,2.98819E+11
Euro area,EMU,1963,19.00481851,10.60959563,Euro area,Euro area,,,,,,,,,,,,,,,,,,,272655396,3.35342E+11
Euro area,EMU,1964,19.20911201,10.26887573,Euro area,Euro area,,,,,,,,,,,,,,,,,,,275163380,3.73024E+11
Euro area,EMU,1965,18.61764465,10.51702614,Euro area,Euro area,,,,,,,,,,,,,,,,,,,277650954,4.0774E+11
Euro area,EMU,1966,18.34473088,10.3851535,Euro area,Euro area,,,,,,,,,,,,,,,,,,,279969050,4.44883E+11
Euro area,EMU,1967,17.88493048,10.40922042,Euro area,Euro area,,,,,,,,,,,,,,,,,,,281974870,4.83419E+11
Euro area,EMU,1968,17.42452414,10.7174308,Euro area,Euro area,,,,,,,,,,,,,,,,,,,283866408,5.18992E+11
Euro area,EMU,1969,16.9952371,10.87862199,Euro area,Euro area,,,,,,,,,,,,,,,,,,,285778639,5.79333E+11
Euro area,EMU,1970,16.27788495,10.62767051,Euro area,Euro area,,,,,,,,,,,,,,,,,,,287338854,6.42618E+11
Euro area,EMU,1971,16.05485421,10.64001923,Euro area,Euro area,,,,,,,,,,,,,,,,,,,288923399,7.28351E+11
Euro area,EMU,1972,15.36800224,10.48595149,Euro area,Euro area,,,,,,,,,,,,,,,,,,,290874612,8.79866E+11
Euro area,EMU,1973,14.7423165,10.55660565,Euro area,Euro area,,,,,,,,,,,,,,,,,,,292728242,1.14224E+12
Euro area,EMU,1974,14.62878763,10.4177609,Euro area,Euro area,,,,,,,,,,,,,,,,,,,294399217,1.29537E+12
Euro area,EMU,1975,14.14517546,10.61773138,Euro area,Euro area,,,,,,,,,,,,,,,,,,,295923529,1.502E+12
Euro area,EMU,1976,14.00055508,10.51773867,Euro area,Euro area,,,,,,,,,,,,,,,,,,,297251532,1.5675E+12
Euro area,EMU,1977,13.66928883,10.27209205,Euro area,Euro area,,,,,,,,,,,,,,,,,,,298441848,1.78298E+12
Euro area,EMU,1978,13.42104857,10.31466078,Euro area,Euro area,,,,,,,,,,,,,,,,,,,299652841,2.18334E+12
Euro area,EMU,1979,13.14228446,10.19889355,Euro area,Euro area,,,,,,,,,,,,,,,,,,,300886487,2.64483E+12
Euro area,EMU,1980,13.05966492,10.28623419,Euro area,Euro area,,,,,,,,,,,,,,,,,,,302184216,2.96218E+12
Euro area,EMU,1981,12.78881076,10.23734397,Euro area,Euro area,,,,,,,,,,,,,,,,,,,303343114,2.57437E+12
Euro area,EMU,1982,12.67867981,10.06420765,Euro area,Euro area,,,,,,,,,,,,,,,,,,,304174261,2.49249E+12
Euro area,EMU,1983,12.34193669,10.26369317,Euro area,Euro area,,,,,,,,,,,,,,,,,,,304787497,2.43161E+12
Euro area,EMU,1984,12.17017562,10.05189477,Euro area,Euro area,,,,,,,,,,,,,,,,,,,305299144,2.3324E+12
Euro area,EMU,1985,11.99570855,10.20328796,Euro area,Euro area,,,,,,,,,,,,,,,,,,,305877743,2.39618E+12
Euro area,EMU,1986,11.92970172,10.07885979,Euro area,Euro area,,,,,,,,,,,,,,,,,,,306640636,3.36291E+12
Euro area,EMU,1987,11.8582803,9.915231907,Euro area,Euro area,,,,,,,,,,,,,,,,,,,307488377,4.15943E+12
Euro area,EMU,1988,11.90967781,9.910747401,Euro area,Euro area,,,,,,,,,,,,,,,,,,,308516476,4.57452E+12
Euro area,EMU,1989,11.68235144,9.916451741,Euro area,Euro area,,,,,,,,,,,,,,,,,,,309837575,4.67269E+12
Euro area,EMU,1990,11.71514052,10.00462344,Euro area,Euro area,,,,,,,,,,,,,,,,,,,311262608,5.88069E+12
Euro area,EMU,1991,11.37055201,9.976148592,Euro area,Euro area,,,,,,,,,,,,,,,,,,,312708132,6.11412E+12
Euro area,EMU,1992,11.20003437,9.822827772,Euro area,Euro area,,,,,,,,,,,,,,,,,,,314162056,6.74562E+12
Euro area,EMU,1993,10.93440889,9.950116767,Euro area,Euro area,,,,,,,,,,,,,,,,,,,315449093,6.17247E+12
Euro area,EMU,1994,10.56535567,9.820338589,Euro area,Euro area,,,,,,,,,,,,,,,,,,,316366781,6.51562E+12
Euro area,EMU,1995,10.43719392,9.842920474,Euro area,Euro area,,,,,,,,,,,,,,,,,,,317181461,7.51571E+12
Euro area,EMU,1996,10.5175032,9.817478594,Euro area,Euro area,,,,,,,,,,,,,,,,,,,318003013,7.6046E+12
Euro area,EMU,1997,10.56142962,9.712709304,Euro area,Euro area,,,,,,,,,,,,,,,,,,,318761752,6.95226E+12
Euro area,EMU,1998,10.47400041,9.780369296,Euro area,Euro area,,,,,,,,,,,,,,,,,,,319433985,7.14927E+12
Euro area,EMU,1999,10.47276838,9.74116757,Euro area,Euro area,,,,,,,,,,,,,,,,,,,320258891,7.1138E+12
Euro area,EMU,2000,10.62807486,9.602727665,Euro area,Euro area,,,,,,,,,,,,,,,,,,,321310789,6.47952E+12
Euro area,EMU,2001,10.39404262,9.479672566,Euro area,Euro area,,,,,,,,,,,,,,,,,,,322547874,6.59067E+12
Euro area,EMU,2002,10.33469073,9.554744092,Euro area,Euro area,,,,,,,,,,,,,,,,,,,324125339,7.16611E+12
Euro area,EMU,2003,10.3451744,9.758580945,Euro area,Euro area,,,,,,,,,,,,,,,,,,,325885957,8.84296E+12
Euro area,EMU,2004,10.41977567,9.23096526,Euro area,Euro area,,,,,,,,,,,,,,,,,,,327682513,1.01419E+13
Euro area,EMU,2005,10.3030433,9.432018644,Euro area,Euro area,,,,,,,,,,,,,,,,,,,329380417,1.05197E+13
Euro area,EMU,2006,10.3799827,9.231839425,Euro area,Euro area,,,,,,,,,,,,,,,,,,,330922785,1.11748E+13
Euro area,EMU,2007,10.38322748,9.319782787,Euro area,Euro area,,,,,,,,,,,,,,,,,,,332645162,1.28629E+13
Euro area,EMU,2008,10.55417879,9.400782978,Euro area,Euro area,,,,,,,,,,,,,,,,,,,334274725,1.41012E+13
Euro area,EMU,2009,10.34271585,9.417976745,Euro area,Euro area,,,,,,,,,,,,,,,,,,,335360891,1.28879E+13
Euro area,EMU,2010,10.35785545,9.420777363,Euro area,Euro area,,,,,,,,,,,,,,,,,,,336151482,1.26291E+13
Euro area,EMU,2011,10.1638499,9.420008952,Euro area,Euro area,,,,,,,,,,,,,,,,,,,335419656,1.36197E+13
Euro area,EMU,2012,10.00026644,9.702832027,Euro area,Euro area,,,,,,,,,,,,,,,,,,,336159199,1.26389E+13
Euro area,EMU,2013,9.736224667,9.665635101,Euro area,Euro area,,,,,,,,,,,,,,,,,,,337302111,1.31917E+13
Euro area,EMU,2014,9.793105384,9.474874909,Euro area,Euro area,,,,,,,,,,,,,,,,,,,338462234,1.3491E+13
Euro area,EMU,2015,9.663873136,10.06135138,Euro area,Euro area,,,,,,,,,,,,,,,,,,,339488382,1.16697E+13
Euro area,EMU,2016,9.708074293,9.841718499,Euro area,Euro area,,,,,,,,,,,,,,,,,,,340481755,1.19645E+13
Euro area,EMU,2017,9.480326043,10.11742239,Euro area,Euro area,,,,,,,,,,,,,,,,,,,341217243,1.26462E+13
Euro area,EMU,2018,9.283651971,10.13832667,Euro area,Euro area,,,,,,,,,,,,,,,,,,,341979171,1.36922E+13
Euro area,EMU,2019,9.101794385,10.02936651,Euro area,Euro area,,,,,,,,,,,,,,,,,,,342282081,1.34138E+13
